control,count,fold,support,variant
causal_contextual_topk2,1,0,"21,3",past_context_only
causal_contextual_topk2,1,0,"21,6",past_context_only
causal_contextual_topk2,1,0,"21,8",past_context_only
causal_contextual_topk2,1,0,"23,17",past_context_only
causal_contextual_topk2,1,0,"3,0",past_context_only
causal_contextual_topk2,1,0,"3,12",past_context_only
causal_contextual_topk2,1,0,"4,12",past_context_only
causal_contextual_topk2,1,0,"5,15",past_context_only
causal_contextual_topk2,1,0,"6,1",past_context_only
causal_contextual_topk2,1,0,"6,11",past_context_only
causal_contextual_topk2,1,0,"6,21",past_context_only
causal_contextual_topk2,1,0,"7,3",past_context_only
causal_contextual_topk2,1,0,"8,17",past_context_only
causal_contextual_topk2,1,0,"8,18",past_context_only
causal_contextual_topk2,1,0,"9,11",past_context_only
causal_contextual_topk2,1,0,"9,16",past_context_only
contextual_topk1_control,11,0,2,actual_full_context
contextual_topk1_control,9,0,4,actual_full_context
contextual_topk1_control,6,0,22,actual_full_context
contextual_topk1_control,5,0,17,actual_full_context
contextual_topk1_control,4,0,12,actual_full_context
contextual_topk1_control,4,0,13,actual_full_context
contextual_topk1_control,4,0,5,actual_full_context
contextual_topk1_control,3,0,15,actual_full_context
contextual_topk1_control,3,0,19,actual_full_context
contextual_topk1_control,3,0,20,actual_full_context
contextual_topk1_control,2,0,18,actual_full_context
contextual_topk1_control,2,0,7,actual_full_context
contextual_topk1_control,1,0,1,actual_full_context
contextual_topk1_control,1,0,10,actual_full_context
contextual_topk1_control,1,0,11,actual_full_context
contextual_topk1_control,1,0,14,actual_full_context
contextual_topk1_control,1,0,16,actual_full_context
contextual_topk1_control,1,0,23,actual_full_context
contextual_topk1_control,1,0,3,actual_full_context
contextual_topk1_control,1,0,6,actual_full_context
contextual_topk1_control,11,0,2,causal_current_past_position
contextual_topk1_control,7,0,4,causal_current_past_position
contextual_topk1_control,6,0,22,causal_current_past_position
contextual_topk1_control,5,0,14,causal_current_past_position
contextual_topk1_control,5,0,23,causal_current_past_position
contextual_topk1_control,4,0,17,causal_current_past_position
contextual_topk1_control,3,0,1,causal_current_past_position
contextual_topk1_control,3,0,12,causal_current_past_position
contextual_topk1_control,3,0,13,causal_current_past_position
contextual_topk1_control,3,0,20,causal_current_past_position
contextual_topk1_control,3,0,8,causal_current_past_position
contextual_topk1_control,2,0,0,causal_current_past_position
contextual_topk1_control,2,0,11,causal_current_past_position
contextual_topk1_control,2,0,19,causal_current_past_position
contextual_topk1_control,2,0,7,causal_current_past_position
contextual_topk1_control,1,0,18,causal_current_past_position
contextual_topk1_control,1,0,3,causal_current_past_position
contextual_topk1_control,1,0,5,causal_current_past_position
contextual_topk1_control,12,0,8,current_hidden_only
contextual_topk1_control,11,0,4,current_hidden_only
contextual_topk1_control,7,0,2,current_hidden_only
contextual_topk1_control,5,0,5,current_hidden_only
contextual_topk1_control,4,0,6,current_hidden_only
contextual_topk1_control,3,0,13,current_hidden_only
contextual_topk1_control,3,0,17,current_hidden_only
contextual_topk1_control,3,0,22,current_hidden_only
contextual_topk1_control,3,0,9,current_hidden_only
contextual_topk1_control,2,0,11,current_hidden_only
contextual_topk1_control,2,0,12,current_hidden_only
contextual_topk1_control,2,0,14,current_hidden_only
contextual_topk1_control,2,0,18,current_hidden_only
contextual_topk1_control,1,0,15,current_hidden_only
contextual_topk1_control,1,0,16,current_hidden_only
contextual_topk1_control,1,0,20,current_hidden_only
contextual_topk1_control,1,0,21,current_hidden_only
contextual_topk1_control,1,0,3,current_hidden_only
contextual_topk1_control,17,0,22,position_only
contextual_topk1_control,16,0,4,position_only
contextual_topk1_control,14,0,9,position_only
contextual_topk1_control,13,0,11,position_only
contextual_topk1_control,4,0,7,position_only
contextual_topk1_control,10,0,2,past_context_only
contextual_topk1_control,6,0,4,past_context_only
contextual_topk1_control,5,0,22,past_context_only
contextual_topk1_control,5,0,23,past_context_only
contextual_topk1_control,4,0,14,past_context_only
contextual_topk1_control,4,0,18,past_context_only
contextual_topk1_control,4,0,19,past_context_only
contextual_topk1_control,3,0,12,past_context_only
contextual_topk1_control,3,0,13,past_context_only
contextual_topk1_control,3,0,15,past_context_only
contextual_topk1_control,3,0,20,past_context_only
contextual_topk1_control,3,0,6,past_context_only
contextual_topk1_control,3,0,7,past_context_only
contextual_topk1_control,2,0,21,past_context_only
contextual_topk1_control,1,0,0,past_context_only
contextual_topk1_control,1,0,10,past_context_only
contextual_topk1_control,1,0,11,past_context_only
contextual_topk1_control,1,0,17,past_context_only
contextual_topk1_control,1,0,5,past_context_only
contextual_topk1_control,1,0,8,past_context_only
causal_contextual_topk1_control,11,0,20,actual_causal_context
causal_contextual_topk1_control,9,0,11,actual_causal_context
causal_contextual_topk1_control,5,0,1,actual_causal_context
causal_contextual_topk1_control,5,0,6,actual_causal_context
causal_contextual_topk1_control,5,0,9,actual_causal_context
causal_contextual_topk1_control,4,0,22,actual_causal_context
causal_contextual_topk1_control,3,0,12,actual_causal_context
causal_contextual_topk1_control,3,0,17,actual_causal_context
causal_contextual_topk1_control,2,0,0,actual_causal_context
causal_contextual_topk1_control,2,0,18,actual_causal_context
causal_contextual_topk1_control,2,0,2,actual_causal_context
causal_contextual_topk1_control,2,0,21,actual_causal_context
causal_contextual_topk1_control,2,0,3,actual_causal_context
causal_contextual_topk1_control,1,0,10,actual_causal_context
causal_contextual_topk1_control,1,0,13,actual_causal_context
causal_contextual_topk1_control,1,0,14,actual_causal_context
causal_contextual_topk1_control,1,0,15,actual_causal_context
causal_contextual_topk1_control,1,0,23,actual_causal_context
causal_contextual_topk1_control,1,0,4,actual_causal_context
causal_contextual_topk1_control,1,0,5,actual_causal_context
causal_contextual_topk1_control,1,0,7,actual_causal_context
causal_contextual_topk1_control,1,0,8,actual_causal_context
causal_contextual_topk1_control,11,0,20,causal_current_past_position
causal_contextual_topk1_control,9,0,11,causal_current_past_position
causal_contextual_topk1_control,5,0,1,causal_current_past_position
causal_contextual_topk1_control,5,0,6,causal_current_past_position
causal_contextual_topk1_control,5,0,9,causal_current_past_position
causal_contextual_topk1_control,4,0,22,causal_current_past_position
causal_contextual_topk1_control,3,0,12,causal_current_past_position
causal_contextual_topk1_control,3,0,17,causal_current_past_position
causal_contextual_topk1_control,2,0,0,causal_current_past_position
causal_contextual_topk1_control,2,0,18,causal_current_past_position
causal_contextual_topk1_control,2,0,2,causal_current_past_position
causal_contextual_topk1_control,2,0,21,causal_current_past_position
causal_contextual_topk1_control,2,0,3,causal_current_past_position
causal_contextual_topk1_control,1,0,10,causal_current_past_position
causal_contextual_topk1_control,1,0,13,causal_current_past_position
causal_contextual_topk1_control,1,0,14,causal_current_past_position
causal_contextual_topk1_control,1,0,15,causal_current_past_position
causal_contextual_topk1_control,1,0,23,causal_current_past_position
causal_contextual_topk1_control,1,0,4,causal_current_past_position
causal_contextual_topk1_control,1,0,5,causal_current_past_position
causal_contextual_topk1_control,1,0,7,causal_current_past_position
causal_contextual_topk1_control,1,0,8,causal_current_past_position
causal_contextual_topk1_control,12,0,20,current_past_no_position
causal_contextual_topk1_control,9,0,11,current_past_no_position
causal_contextual_topk1_control,6,0,1,current_past_no_position
causal_contextual_topk1_control,5,0,22,current_past_no_position
causal_contextual_topk1_control,5,0,9,current_past_no_position
causal_contextual_topk1_control,3,0,12,current_past_no_position
causal_contextual_topk1_control,3,0,21,current_past_no_position
causal_contextual_topk1_control,3,0,6,current_past_no_position
causal_contextual_topk1_control,2,0,0,current_past_no_position
causal_contextual_topk1_control,2,0,17,current_past_no_position
causal_contextual_topk1_control,2,0,2,current_past_no_position
causal_contextual_topk1_control,2,0,3,current_past_no_position
causal_contextual_topk1_control,1,0,10,current_past_no_position
causal_contextual_topk1_control,1,0,13,current_past_no_position
causal_contextual_topk1_control,1,0,14,current_past_no_position
causal_contextual_topk1_control,1,0,15,current_past_no_position
causal_contextual_topk1_control,1,0,18,current_past_no_position
causal_contextual_topk1_control,1,0,23,current_past_no_position
causal_contextual_topk1_control,1,0,4,current_past_no_position
causal_contextual_topk1_control,1,0,5,current_past_no_position
causal_contextual_topk1_control,1,0,7,current_past_no_position
causal_contextual_topk1_control,1,0,8,current_past_no_position
causal_contextual_topk1_control,14,0,14,current_hidden_only
causal_contextual_topk1_control,7,0,11,current_hidden_only
causal_contextual_topk1_control,7,0,3,current_hidden_only
causal_contextual_topk1_control,5,0,12,current_hidden_only
causal_contextual_topk1_control,5,0,17,current_hidden_only
causal_contextual_topk1_control,5,0,20,current_hidden_only
causal_contextual_topk1_control,5,0,9,current_hidden_only
causal_contextual_topk1_control,3,0,10,current_hidden_only
causal_contextual_topk1_control,3,0,13,current_hidden_only
causal_contextual_topk1_control,2,0,22,current_hidden_only
causal_contextual_topk1_control,2,0,7,current_hidden_only
causal_contextual_topk1_control,1,0,0,current_hidden_only
causal_contextual_topk1_control,1,0,1,current_hidden_only
causal_contextual_topk1_control,1,0,16,current_hidden_only
causal_contextual_topk1_control,1,0,18,current_hidden_only
causal_contextual_topk1_control,1,0,6,current_hidden_only
causal_contextual_topk1_control,1,0,8,current_hidden_only
causal_contextual_topk1_control,21,0,17,position_only
causal_contextual_topk1_control,15,0,6,position_only
causal_contextual_topk1_control,14,0,7,position_only
causal_contextual_topk1_control,5,0,21,position_only
causal_contextual_topk1_control,4,0,5,position_only
causal_contextual_topk1_control,2,0,10,position_only
causal_contextual_topk1_control,1,0,0,position_only
causal_contextual_topk1_control,1,0,12,position_only
causal_contextual_topk1_control,1,0,18,position_only
causal_contextual_topk1_control,10,0,11,past_context_only
causal_contextual_topk1_control,6,0,17,past_context_only
causal_contextual_topk1_control,6,0,20,past_context_only
causal_contextual_topk1_control,5,0,3,past_context_only
causal_contextual_topk1_control,5,0,6,past_context_only
causal_contextual_topk1_control,4,0,13,past_context_only
causal_contextual_topk1_control,3,0,1,past_context_only
causal_contextual_topk1_control,3,0,10,past_context_only
causal_contextual_topk1_control,3,0,12,past_context_only
causal_contextual_topk1_control,3,0,21,past_context_only
causal_contextual_topk1_control,3,0,22,past_context_only
causal_contextual_topk1_control,3,0,9,past_context_only
causal_contextual_topk1_control,2,0,0,past_context_only
causal_contextual_topk1_control,2,0,7,past_context_only
causal_contextual_topk1_control,1,0,14,past_context_only
causal_contextual_topk1_control,1,0,15,past_context_only
causal_contextual_topk1_control,1,0,18,past_context_only
causal_contextual_topk1_control,1,0,19,past_context_only
causal_contextual_topk1_control,1,0,23,past_context_only
causal_contextual_topk1_control,1,0,5,past_context_only
promoted_contextual_topk2,3,1,"15,1",actual_full_context
promoted_contextual_topk2,3,1,"3,22",actual_full_context
promoted_contextual_topk2,2,1,"0,13",actual_full_context
promoted_contextual_topk2,2,1,"0,22",actual_full_context
promoted_contextual_topk2,2,1,"11,22",actual_full_context
promoted_contextual_topk2,2,1,"13,22",actual_full_context
promoted_contextual_topk2,2,1,"16,1",actual_full_context
promoted_contextual_topk2,2,1,"16,22",actual_full_context
promoted_contextual_topk2,2,1,"22,11",actual_full_context
promoted_contextual_topk2,2,1,"22,23",actual_full_context
promoted_contextual_topk2,2,1,"6,13",actual_full_context
promoted_contextual_topk2,2,1,"6,22",actual_full_context
promoted_contextual_topk2,1,1,"0,2",actual_full_context
promoted_contextual_topk2,1,1,"0,7",actual_full_context
promoted_contextual_topk2,1,1,"1,11",actual_full_context
promoted_contextual_topk2,1,1,"1,13",actual_full_context
promoted_contextual_topk2,1,1,"1,15",actual_full_context
promoted_contextual_topk2,1,1,"10,13",actual_full_context
promoted_contextual_topk2,1,1,"11,16",actual_full_context
promoted_contextual_topk2,1,1,"11,23",actual_full_context
promoted_contextual_topk2,1,1,"13,16",actual_full_context
promoted_contextual_topk2,1,1,"14,11",actual_full_context
promoted_contextual_topk2,1,1,"14,7",actual_full_context
promoted_contextual_topk2,1,1,"15,16",actual_full_context
promoted_contextual_topk2,1,1,"16,11",actual_full_context
promoted_contextual_topk2,1,1,"16,15",actual_full_context
promoted_contextual_topk2,1,1,"18,13",actual_full_context
promoted_contextual_topk2,1,1,"18,15",actual_full_context
promoted_contextual_topk2,1,1,"18,22",actual_full_context
promoted_contextual_topk2,1,1,"19,13",actual_full_context
promoted_contextual_topk2,1,1,"19,16",actual_full_context
promoted_contextual_topk2,1,1,"19,22",actual_full_context
promoted_contextual_topk2,1,1,"2,11",actual_full_context
promoted_contextual_topk2,1,1,"21,4",actual_full_context
promoted_contextual_topk2,1,1,"22,16",actual_full_context
promoted_contextual_topk2,1,1,"23,11",actual_full_context
promoted_contextual_topk2,1,1,"23,19",actual_full_context
promoted_contextual_topk2,1,1,"3,19",actual_full_context
promoted_contextual_topk2,1,1,"4,11",actual_full_context
promoted_contextual_topk2,1,1,"4,16",actual_full_context
promoted_contextual_topk2,1,1,"5,22",actual_full_context
promoted_contextual_topk2,1,1,"7,1",actual_full_context
promoted_contextual_topk2,1,1,"7,13",actual_full_context
promoted_contextual_topk2,1,1,"7,17",actual_full_context
promoted_contextual_topk2,1,1,"7,22",actual_full_context
promoted_contextual_topk2,1,1,"7,23",actual_full_context
promoted_contextual_topk2,1,1,"7,3",actual_full_context
promoted_contextual_topk2,1,1,"8,11",actual_full_context
promoted_contextual_topk2,1,1,"8,15",actual_full_context
promoted_contextual_topk2,1,1,"8,22",actual_full_context
promoted_contextual_topk2,3,1,"22,23",causal_current_past_position
promoted_contextual_topk2,3,1,"6,13",causal_current_past_position
promoted_contextual_topk2,3,1,"7,22",causal_current_past_position
promoted_contextual_topk2,2,1,"0,13",causal_current_past_position
promoted_contextual_topk2,2,1,"13,16",causal_current_past_position
promoted_contextual_topk2,2,1,"15,1",causal_current_past_position
promoted_contextual_topk2,2,1,"16,22",causal_current_past_position
promoted_contextual_topk2,2,1,"18,13",causal_current_past_position
promoted_contextual_topk2,2,1,"19,13",causal_current_past_position
promoted_contextual_topk2,2,1,"22,11",causal_current_past_position
promoted_contextual_topk2,2,1,"22,16",causal_current_past_position
promoted_contextual_topk2,2,1,"3,22",causal_current_past_position
promoted_contextual_topk2,2,1,"7,3",causal_current_past_position
promoted_contextual_topk2,1,1,"0,7",causal_current_past_position
promoted_contextual_topk2,1,1,"1,16",causal_current_past_position
promoted_contextual_topk2,1,1,"1,22",causal_current_past_position
promoted_contextual_topk2,1,1,"1,4",causal_current_past_position
promoted_contextual_topk2,1,1,"10,6",causal_current_past_position
promoted_contextual_topk2,1,1,"11,16",causal_current_past_position
promoted_contextual_topk2,1,1,"11,22",causal_current_past_position
promoted_contextual_topk2,1,1,"11,3",causal_current_past_position
promoted_contextual_topk2,1,1,"13,19",causal_current_past_position
promoted_contextual_topk2,1,1,"13,22",causal_current_past_position
promoted_contextual_topk2,1,1,"14,11",causal_current_past_position
promoted_contextual_topk2,1,1,"14,7",causal_current_past_position
promoted_contextual_topk2,1,1,"15,18",causal_current_past_position
promoted_contextual_topk2,1,1,"15,22",causal_current_past_position
promoted_contextual_topk2,1,1,"16,1",causal_current_past_position
promoted_contextual_topk2,1,1,"16,11",causal_current_past_position
promoted_contextual_topk2,1,1,"16,19",causal_current_past_position
promoted_contextual_topk2,1,1,"16,3",causal_current_past_position
promoted_contextual_topk2,1,1,"18,22",causal_current_past_position
promoted_contextual_topk2,1,1,"2,0",causal_current_past_position
promoted_contextual_topk2,1,1,"2,4",causal_current_past_position
promoted_contextual_topk2,1,1,"21,22",causal_current_past_position
promoted_contextual_topk2,1,1,"22,0",causal_current_past_position
promoted_contextual_topk2,1,1,"22,5",causal_current_past_position
promoted_contextual_topk2,1,1,"22,7",causal_current_past_position
promoted_contextual_topk2,1,1,"23,19",causal_current_past_position
promoted_contextual_topk2,1,1,"23,3",causal_current_past_position
promoted_contextual_topk2,1,1,"23,7",causal_current_past_position
promoted_contextual_topk2,1,1,"3,11",causal_current_past_position
promoted_contextual_topk2,1,1,"3,19",causal_current_past_position
promoted_contextual_topk2,1,1,"4,11",causal_current_past_position
promoted_contextual_topk2,1,1,"4,22",causal_current_past_position
promoted_contextual_topk2,1,1,"5,22",causal_current_past_position
promoted_contextual_topk2,1,1,"6,22",causal_current_past_position
promoted_contextual_topk2,1,1,"7,1",causal_current_past_position
promoted_contextual_topk2,8,1,"16,22",current_hidden_only
promoted_contextual_topk2,5,1,"22,11",current_hidden_only
promoted_contextual_topk2,3,1,"22,23",current_hidden_only
promoted_contextual_topk2,3,1,"7,22",current_hidden_only
promoted_contextual_topk2,2,1,"1,22",current_hidden_only
promoted_contextual_topk2,2,1,"15,18",current_hidden_only
promoted_contextual_topk2,2,1,"16,7",current_hidden_only
promoted_contextual_topk2,2,1,"2,22",current_hidden_only
promoted_contextual_topk2,2,1,"22,0",current_hidden_only
promoted_contextual_topk2,2,1,"22,16",current_hidden_only
promoted_contextual_topk2,2,1,"22,3",current_hidden_only
promoted_contextual_topk2,2,1,"7,3",current_hidden_only
promoted_contextual_topk2,1,1,"0,13",current_hidden_only
promoted_contextual_topk2,1,1,"0,7",current_hidden_only
promoted_contextual_topk2,1,1,"1,15",current_hidden_only
promoted_contextual_topk2,1,1,"10,6",current_hidden_only
promoted_contextual_topk2,1,1,"11,1",current_hidden_only
promoted_contextual_topk2,1,1,"11,22",current_hidden_only
promoted_contextual_topk2,1,1,"11,23",current_hidden_only
promoted_contextual_topk2,1,1,"13,16",current_hidden_only
promoted_contextual_topk2,1,1,"13,22",current_hidden_only
promoted_contextual_topk2,1,1,"14,11",current_hidden_only
promoted_contextual_topk2,1,1,"14,19",current_hidden_only
promoted_contextual_topk2,1,1,"15,1",current_hidden_only
promoted_contextual_topk2,1,1,"15,22",current_hidden_only
promoted_contextual_topk2,1,1,"15,6",current_hidden_only
promoted_contextual_topk2,1,1,"16,8",current_hidden_only
promoted_contextual_topk2,1,1,"18,13",current_hidden_only
promoted_contextual_topk2,1,1,"18,22",current_hidden_only
promoted_contextual_topk2,1,1,"19,22",current_hidden_only
promoted_contextual_topk2,1,1,"19,7",current_hidden_only
promoted_contextual_topk2,1,1,"21,6",current_hidden_only
promoted_contextual_topk2,1,1,"3,19",current_hidden_only
promoted_contextual_topk2,1,1,"3,22",current_hidden_only
promoted_contextual_topk2,1,1,"4,18",current_hidden_only
promoted_contextual_topk2,1,1,"4,22",current_hidden_only
promoted_contextual_topk2,1,1,"5,22",current_hidden_only
promoted_contextual_topk2,1,1,"6,0",current_hidden_only
promoted_contextual_topk2,1,1,"6,13",current_hidden_only
promoted_contextual_topk2,1,1,"7,16",current_hidden_only
promoted_contextual_topk2,1,1,"8,15",current_hidden_only
promoted_contextual_topk2,13,1,"22,6",position_only
promoted_contextual_topk2,12,1,"22,16",position_only
promoted_contextual_topk2,8,1,"1,22",position_only
promoted_contextual_topk2,7,1,"22,1",position_only
promoted_contextual_topk2,6,1,"15,19",position_only
promoted_contextual_topk2,5,1,"11,22",position_only
promoted_contextual_topk2,4,1,"22,19",position_only
promoted_contextual_topk2,4,1,"22,3",position_only
promoted_contextual_topk2,2,1,"11,15",position_only
promoted_contextual_topk2,2,1,"22,11",position_only
promoted_contextual_topk2,1,1,"15,11",position_only
promoted_contextual_topk2,3,1,"22,5",past_context_only
promoted_contextual_topk2,3,1,"6,13",past_context_only
promoted_contextual_topk2,2,1,"0,3",past_context_only
promoted_contextual_topk2,2,1,"13,19",past_context_only
promoted_contextual_topk2,2,1,"15,1",past_context_only
promoted_contextual_topk2,2,1,"16,1",past_context_only
promoted_contextual_topk2,2,1,"18,13",past_context_only
promoted_contextual_topk2,2,1,"19,13",past_context_only
promoted_contextual_topk2,2,1,"22,11",past_context_only
promoted_contextual_topk2,2,1,"3,22",past_context_only
promoted_contextual_topk2,2,1,"7,1",past_context_only
promoted_contextual_topk2,2,1,"7,22",past_context_only
promoted_contextual_topk2,2,1,"7,3",past_context_only
promoted_contextual_topk2,1,1,"0,13",past_context_only
promoted_contextual_topk2,1,1,"0,7",past_context_only
promoted_contextual_topk2,1,1,"1,16",past_context_only
promoted_contextual_topk2,1,1,"1,22",past_context_only
promoted_contextual_topk2,1,1,"1,4",past_context_only
promoted_contextual_topk2,1,1,"1,8",past_context_only
promoted_contextual_topk2,1,1,"10,22",past_context_only
promoted_contextual_topk2,1,1,"11,16",past_context_only
promoted_contextual_topk2,1,1,"11,19",past_context_only
promoted_contextual_topk2,1,1,"11,3",past_context_only
promoted_contextual_topk2,1,1,"13,16",past_context_only
promoted_contextual_topk2,1,1,"13,22",past_context_only
promoted_contextual_topk2,1,1,"14,6",past_context_only
promoted_contextual_topk2,1,1,"14,7",past_context_only
promoted_contextual_topk2,1,1,"15,17",past_context_only
promoted_contextual_topk2,1,1,"15,22",past_context_only
promoted_contextual_topk2,1,1,"16,11",past_context_only
promoted_contextual_topk2,1,1,"16,22",past_context_only
promoted_contextual_topk2,1,1,"16,3",past_context_only
promoted_contextual_topk2,1,1,"16,7",past_context_only
promoted_contextual_topk2,1,1,"18,22",past_context_only
promoted_contextual_topk2,1,1,"2,4",past_context_only
promoted_contextual_topk2,1,1,"21,22",past_context_only
promoted_contextual_topk2,1,1,"22,0",past_context_only
promoted_contextual_topk2,1,1,"22,16",past_context_only
promoted_contextual_topk2,1,1,"22,23",past_context_only
promoted_contextual_topk2,1,1,"22,4",past_context_only
promoted_contextual_topk2,1,1,"22,7",past_context_only
promoted_contextual_topk2,1,1,"23,11",past_context_only
promoted_contextual_topk2,1,1,"3,11",past_context_only
promoted_contextual_topk2,1,1,"3,19",past_context_only
promoted_contextual_topk2,1,1,"3,23",past_context_only
promoted_contextual_topk2,1,1,"4,11",past_context_only
promoted_contextual_topk2,1,1,"4,22",past_context_only
promoted_contextual_topk2,1,1,"6,22",past_context_only
promoted_contextual_topk2,1,1,"7,23",past_context_only
linear_topk2_control,8,1,"1,4",linear_actual
linear_topk2_control,4,1,"0,1",linear_actual
linear_topk2_control,4,1,"0,6",linear_actual
linear_topk2_control,4,1,"1,2",linear_actual
linear_topk2_control,4,1,"4,3",linear_actual
linear_topk2_control,3,1,"0,4",linear_actual
linear_topk2_control,3,1,"1,0",linear_actual
linear_topk2_control,3,1,"1,3",linear_actual
linear_topk2_control,2,1,"0,2",linear_actual
linear_topk2_control,2,1,"2,0",linear_actual
linear_topk2_control,2,1,"2,1",linear_actual
linear_topk2_control,2,1,"2,3",linear_actual
linear_topk2_control,2,1,"2,4",linear_actual
linear_topk2_control,2,1,"3,2",linear_actual
linear_topk2_control,2,1,"4,1",linear_actual
linear_topk2_control,1,1,"0,14",linear_actual
linear_topk2_control,1,1,"0,21",linear_actual
linear_topk2_control,1,1,"0,5",linear_actual
linear_topk2_control,1,1,"1,22",linear_actual
linear_topk2_control,1,1,"1,7",linear_actual
linear_topk2_control,1,1,"1,9",linear_actual
linear_topk2_control,1,1,"3,0",linear_actual
linear_topk2_control,1,1,"3,1",linear_actual
linear_topk2_control,1,1,"3,5",linear_actual
linear_topk2_control,1,1,"3,9",linear_actual
linear_topk2_control,1,1,"4,0",linear_actual
linear_topk2_control,1,1,"4,2",linear_actual
linear_topk2_control,1,1,"4,6",linear_actual
linear_topk2_control,1,1,"5,0",linear_actual
linear_topk2_control,1,1,"5,1",linear_actual
linear_topk2_control,1,1,"6,0",linear_actual
linear_topk2_control,1,1,"6,3",linear_actual
causal_contextual_topk2,6,1,"0,11",actual_causal_context
causal_contextual_topk2,4,1,"17,11",actual_causal_context
causal_contextual_topk2,3,1,"22,11",actual_causal_context
causal_contextual_topk2,2,1,"12,1",actual_causal_context
causal_contextual_topk2,2,1,"12,11",actual_causal_context
causal_contextual_topk2,2,1,"12,17",actual_causal_context
causal_contextual_topk2,2,1,"14,8",actual_causal_context
causal_contextual_topk2,2,1,"16,9",actual_causal_context
causal_contextual_topk2,2,1,"22,1",actual_causal_context
causal_contextual_topk2,2,1,"23,11",actual_causal_context
causal_contextual_topk2,1,1,"0,1",actual_causal_context
causal_contextual_topk2,1,1,"1,11",actual_causal_context
causal_contextual_topk2,1,1,"10,12",actual_causal_context
causal_contextual_topk2,1,1,"10,15",actual_causal_context
causal_contextual_topk2,1,1,"11,17",actual_causal_context
causal_contextual_topk2,1,1,"11,19",actual_causal_context
causal_contextual_topk2,1,1,"11,9",actual_causal_context
causal_contextual_topk2,1,1,"13,11",actual_causal_context
causal_contextual_topk2,1,1,"14,11",actual_causal_context
causal_contextual_topk2,1,1,"15,11",actual_causal_context
causal_contextual_topk2,1,1,"15,3",actual_causal_context
causal_contextual_topk2,1,1,"15,9",actual_causal_context
causal_contextual_topk2,1,1,"16,17",actual_causal_context
causal_contextual_topk2,1,1,"17,9",actual_causal_context
